movie_id,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year
986,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
987,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9985
988,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9975
990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.998
991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.998
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.998
993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.998
997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.998
998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.998
999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991
1002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.998
1004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.998
1005,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1007,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9875
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9775
1009,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9875
1010,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9845
1011,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987
1012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9785
1013,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9805
1014,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.98
1015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9965
1016,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9795
1017,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
1018,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9825
1019,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.977
1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9965
1021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997
1022,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.975
1023,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984
1024,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9725
1025,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9815
1026,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9745
1027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9955
1028,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.982
1029,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9705
1030,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9885
1031,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9855
1032,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9755
1033,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9905
1034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9825
1036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.994
1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.996
1038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9975
1040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1043,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.998
1044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1045,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1046,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.998
1047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.998
1049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1050,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.998
1051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1053,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9985
1056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1057,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.998
1058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1059,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.998
1060,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1061,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1064,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.975
1066,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9685
1067,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9685
1068,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9735
1069,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.972
1070,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.997
1073,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9855
1075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9805
1077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9865
1078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9855
1079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994
1080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9895
1081,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.991
1082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.986
1083,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9825
1084,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9835
1085,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.979
1086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.977
1087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9975
1088,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9935
1089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.996
1090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.993
1091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9945
1092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.996
1093,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9955
1094,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.996
1095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.996
1096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.991
1097,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.991
1098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.969
1100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.995
1101,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.993
1102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9775
1104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9755
1105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.998
1106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998
1107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9955
1108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9975
1109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998
1112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9975
1116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9975
1117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9975
1119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9985
1120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9975
1123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998
1124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9905
1125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987
1126,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9955
1127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.9945
1128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.99
1129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.9905
1130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.99
1131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.993
1132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.993
1133,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.997
1134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9965
1135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987
1137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.998
1138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9975
1139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9975
1142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998
1145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998
1146,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9975
1147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998
1148,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9965
1149,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.997
1150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.991
1151,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.997
1152,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.974
1153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.974
1154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9735
1155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.993
1156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.971
1157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.973
1158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9675
1159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9675
1160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967
1161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9895
1162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986
1163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.997
1164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.983
1165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.998
1166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975
1167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.998
1169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.995
1170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975
1171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996
1172,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.994
1173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9945
1174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997
1175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9955
1176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9955
1177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9955
1178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9785
1179,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.995
1180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9955
1181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975
1183,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.998
1184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9955
1185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9945
1186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9945
1187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.996
1188,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.996
1189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.994
1190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.995
1191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9955
1192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.995
1193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9875
1194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989
1196,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.99
1197,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9935
1198,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9905
1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9925
1200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.993
1201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.983
1202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9935
1203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9785
1204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.981
1205,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.993
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9855
1207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.981
1208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9895
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9845
1210,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.9915
1211,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9935
1212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9745
1213,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.995
1214,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.9895
1215,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9965
1216,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.994
1217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9925
1218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9945
1219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.98
1220,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.99
1221,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.987
1222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9935
1223,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996
1224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9945
1225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.992
1226,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.976
1227,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.992
1228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.99
1230,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9885
1231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9915
1232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9895
1233,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9905
1234,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9865
1235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9855
1236,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.995
1237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9785
1238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9915
1240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.992
1241,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.996
1242,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9945
1243,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.995
1244,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9895
1245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.995
1246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9945
1247,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9835
1248,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.979
1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.995
1250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9785
1251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9815
1252,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.987
1253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9755
1254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974
1255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9935
1256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9665
1257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925
1258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.99
1259,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.993
1260,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.9655
1261,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9935
1262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9815
1263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.989
1264,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.9905
1265,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9965
1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.996
1267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.981
1268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.995
1269,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.972
1270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9925
1271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9955
1272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.985
1273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.993
1274,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.994
1275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993
1276,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9835
1277,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.995
1278,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.987
1279,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9955
1280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9955
1281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97
1282,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.97
1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.976
1284,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.973
1285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9945
1286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.99
1287,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9795
1288,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.992
1289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9915
1290,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9935
1291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9945
1292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9895
1293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.991
1294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.985
1295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.994
1296,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.993
1297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925
1298,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.991
1299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.992
1300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9925
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.978
1302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9945
1303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9875
1304,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9845
1305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.992
1306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9955
1307,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9945
1308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975
1309,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9975
1310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998
1311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998
1312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.998
1313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.998
